timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2020-01-19 20:00:00,8646.67,8657.96,8632.82,8647.63,982.470811,1579467599999.0,8494732.46182763,10105.0,547.204927,4732273.73915398,0.0
2020-01-19 21:00:00,8646.67,8758.84,8641.99,8722.13,3289.340922,1579471199999.0,28660055.67339549,26935.0,1906.577556,16599431.60997134,0.0
2020-01-19 22:00:00,8722.15,8752.0,8466.0,8643.47,6540.811074,1579474799999.0,56363338.20523212,49835.0,2894.991935,24950177.50370517,0.0
2020-01-19 23:00:00,8643.44,8723.45,8620.0,8701.7,1803.990661,1579478399999.0,15664939.59206664,17913.0,926.590091,8045346.70591161,0.0
2020-01-20 00:00:00,8701.72,8735.84,8640.49,8665.21,2544.193079,1579481999999.0,22129902.35776227,21399.0,1171.41369,10192785.39296389,0.0
2020-01-20 01:00:00,8664.66,8696.19,8635.97,8650.49,1119.434856,1579485599999.0,9703968.51360033,12484.0,552.60155,4790528.94815926,0.0
2020-01-20 02:00:00,8650.79,8674.81,8627.94,8658.23,1273.651441,1579489199999.0,11019688.47730548,13932.0,737.04189,6376639.40639615,0.0
2020-01-20 03:00:00,8658.82,8670.0,8638.23,8667.56,788.354348,1579492799999.0,6821952.65841584,9779.0,440.289396,3810147.14448512,0.0
2020-01-20 04:00:00,8667.64,8689.93,8632.76,8641.42,1107.651055,1579496399999.0,9589106.39255812,12449.0,537.56842,4654683.77611594,0.0
2020-01-20 05:00:00,8641.28,8685.0,8640.46,8674.21,919.331786,1579499999999.0,7968060.73496932,11360.0,517.589883,4485581.33174175,0.0
2020-01-20 06:00:00,8675.2,8686.0,8662.06,8684.07,785.439852,1579503599999.0,6814143.02643596,10523.0,348.942348,3027468.01891638,0.0
2020-01-20 07:00:00,8682.21,8694.0,8650.0,8665.14,1518.706542,1579507199999.0,13177019.69063947,13650.0,786.979769,6829807.99259702,0.0
2020-01-20 08:00:00,8665.24,8682.92,8595.0,8640.8,2000.359559,1579510799999.0,17284637.67757765,18792.0,1018.164595,8800289.10125792,0.0
2020-01-20 09:00:00,8642.04,8673.0,8641.11,8660.9,1238.626801,1579514399999.0,10722564.33058848,13731.0,706.10174,6112910.90246362,0.0
2020-01-20 10:00:00,8660.9,8670.79,8634.43,8653.65,1557.856812,1579517999999.0,13480375.4508837,14101.0,787.06718,6809609.3751171,0.0
2020-01-20 11:00:00,8651.73,8663.17,8603.97,8615.25,1831.364829,1579521599999.0,15819865.36232816,15712.0,715.486493,6182983.30687827,0.0
2020-01-20 12:00:00,8615.71,8640.0,8545.0,8583.09,3147.179381,1579525199999.0,27041939.83891162,24333.0,1419.673914,12197196.75894207,0.0
2020-01-20 13:00:00,8583.24,8643.98,8521.28,8606.61,3596.809313,1579528799999.0,30838249.51700702,31820.0,1894.703219,16246598.46619836,0.0
2020-01-20 14:00:00,8606.61,8670.0,8588.13,8660.56,2737.519317,1579532399999.0,23634108.92169607,22442.0,1506.795084,13009890.86932626,0.0
2020-01-20 15:00:00,8661.16,8678.55,8638.3,8675.38,1702.688034,1579535999999.0,14744000.42335038,17185.0,922.300366,7986789.79280344,0.0
2020-01-20 16:00:00,8675.45,8709.31,8652.39,8668.51,2147.070111,1579539599999.0,18625222.96502012,19569.0,1123.281764,9745370.65758025,0.0
2020-01-20 17:00:00,8668.3,8677.93,8641.71,8641.8,973.536421,1579543199999.0,8429251.59847979,12819.0,436.362893,3778657.54418354,0.0
2020-01-20 18:00:00,8641.79,8686.04,8640.15,8664.84,1084.332528,1579546799999.0,9399522.61713545,12365.0,542.963505,4705614.69992782,0.0
2020-01-20 19:00:00,8664.86,8682.15,8660.0,8673.67,829.38887,1579550399999.0,7190853.76954668,11455.0,420.190633,3643246.82600191,0.0
2020-01-20 20:00:00,8673.51,8678.6,8660.0,8676.07,618.57931,1579553999999.0,5362374.58953464,9691.0,331.834839,2876875.45936189,0.0
2020-01-20 21:00:00,8676.08,8694.0,8664.16,8692.76,761.764879,1579557599999.0,6607846.32871404,11665.0,401.188463,3480512.1845045,0.0
2020-01-20 22:00:00,8692.44,8746.99,8645.0,8654.85,2442.593327,1579561199999.0,21273683.44175245,25267.0,1239.400598,10799903.84822904,0.0
2020-01-20 23:00:00,8654.83,8683.24,8616.0,8642.35,2170.207295,1579564799999.0,18769498.31759287,18483.0,895.92155,7748915.68339498,0.0
2020-01-21 00:00:00,8642.35,8664.86,8618.0,8644.52,1420.167451,1579568399999.0,12268919.73294896,16285.0,736.9679,6366866.39338655,0.0
2020-01-21 01:00:00,8644.53,8666.3,8636.81,8656.19,619.800287,1579571999999.0,5363685.29843744,8774.0,320.099319,2770046.99613426,0.0
2020-01-21 02:00:00,8656.31,8678.0,8648.0,8665.66,732.052024,1579575599999.0,6340084.4338979,10058.0,339.893658,2944013.1695368,0.0
2020-01-21 03:00:00,8665.75,8683.0,8658.14,8674.1,713.205107,1579579199999.0,6183324.52578034,10040.0,389.247495,3374774.12671847,0.0
2020-01-21 04:00:00,8674.09,8699.84,8669.72,8670.83,840.114339,1579582799999.0,7294611.02371058,10806.0,427.327632,3710764.91258732,0.0
2020-01-21 05:00:00,8671.02,8680.56,8643.58,8660.09,819.076237,1579586399999.0,7095814.90796764,11351.0,432.673333,3748593.19017729,0.0
2020-01-21 06:00:00,8660.37,8669.48,8632.05,8649.34,995.181216,1579589999999.0,8610781.52560847,12461.0,514.966782,4456065.61140385,0.0
2020-01-21 07:00:00,8649.97,8657.51,8623.64,8634.7,1069.380106,1579593599999.0,9238870.18978266,11192.0,451.662274,3902567.53370913,0.0
2020-01-21 08:00:00,8634.16,8670.0,8613.8,8658.59,1525.363374,1579597199999.0,13171228.30778014,14634.0,738.282526,6375370.62998449,0.0
2020-01-21 09:00:00,8658.59,8666.78,8625.76,8630.21,1093.261576,1579600799999.0,9453757.01028718,12438.0,546.366433,4724726.36146244,0.0
2020-01-21 10:00:00,8630.08,8670.0,8602.8,8659.23,1754.110648,1579604399999.0,15160346.38633724,15856.0,998.870624,8634222.97255233,0.0
2020-01-21 11:00:00,8659.38,8677.12,8641.18,8656.76,1346.385777,1579607999999.0,11662139.74468505,14637.0,725.067376,6280474.02298096,0.0
2020-01-21 12:00:00,8656.76,8666.66,8634.62,8661.04,1014.54979,1579611599999.0,8776327.81802317,12197.0,528.366735,4570819.86109066,0.0
2020-01-21 13:00:00,8661.39,8668.01,8644.41,8662.35,896.293318,1579615199999.0,7758795.78979765,11617.0,446.752739,3867296.09461682,0.0
2020-01-21 14:00:00,8662.35,8663.42,8648.93,8654.86,1135.309134,1579618799999.0,9827170.13564069,13654.0,501.004297,4336664.303001,0.0
2020-01-21 15:00:00,8653.27,8676.95,8641.0,8645.06,1449.020523,1579622399999.0,12552096.3078459,14201.0,733.095563,6351038.16993957,0.0
2020-01-21 16:00:00,8645.1,8663.47,8621.52,8644.48,1554.717863,1579625999999.0,13433731.80822035,15609.0,762.061083,6585010.08647343,0.0
2020-01-21 17:00:00,8644.1,8653.5,8626.48,8648.5,965.813915,1579629599999.0,8343922.69108363,11057.0,486.021831,4198961.75331115,0.0
2020-01-21 18:00:00,8648.82,8650.0,8620.0,8634.05,825.212469,1579633199999.0,7122794.33596824,11215.0,377.007726,3254398.67561131,0.0
2020-01-21 19:00:00,8634.05,8644.02,8488.0,8531.86,3836.325883,1579636799999.0,32835616.56635542,33733.0,1510.614465,12931522.59755307,0.0
2020-01-21 20:00:00,8530.75,8720.0,8529.11,8718.71,5358.749981,1579640399999.0,46459725.34023728,38738.0,3186.878919,27628893.81025054,0.0
2020-01-21 21:00:00,8719.98,8789.0,8716.67,8729.98,4252.601207,1579643999999.0,37214714.31465615,28471.0,2404.041416,21033468.74870507,0.0
2020-01-21 22:00:00,8731.89,8743.16,8682.76,8729.11,1290.889163,1579647599999.0,11255856.3392812,15002.0,690.009212,6018277.2523227,0.0
2020-01-21 23:00:00,8728.8,8764.98,8726.78,8736.03,987.106271,1579651199999.0,8632390.45040472,11595.0,484.592299,4238320.66928434,0.0
2020-01-22 00:00:00,8736.04,8758.08,8722.36,8739.0,1020.100874,1579654799999.0,8914985.56551865,11083.0,528.543577,4618628.18880518,0.0
2020-01-22 01:00:00,8739.03,8743.53,8705.0,8728.77,932.967675,1579658399999.0,8143016.97379506,10912.0,525.504644,4586555.92579508,0.0
2020-01-22 02:00:00,8728.77,8743.57,8701.0,8719.67,745.973588,1579661999999.0,6504999.50581553,9833.0,436.036215,3802702.49167933,0.0
2020-01-22 03:00:00,8719.52,8726.58,8708.02,8715.77,443.067657,1579665599999.0,3862116.65544666,7324.0,248.066165,2162362.17291913,0.0
2020-01-22 04:00:00,8715.0,8743.57,8715.0,8740.0,561.078471,1579669199999.0,4897738.64097689,8995.0,305.857139,2670020.23925917,0.0
2020-01-22 05:00:00,8740.0,8741.57,8716.0,8719.12,606.729983,1579672799999.0,5295791.09970625,9205.0,242.744971,2118751.12714334,0.0
2020-01-22 06:00:00,8720.23,8762.61,8717.8,8754.06,828.928785,1579676399999.0,7242682.85280698,10682.0,461.539265,4033002.68843703,0.0
2020-01-22 07:00:00,8753.66,8818.0,8706.07,8740.27,2896.788689,1579679999999.0,25367316.66202546,25590.0,1455.441302,12750231.64219832,0.0
2020-01-22 08:00:00,8740.49,8746.34,8656.0,8678.69,3374.764471,1579683599999.0,29327058.0179042,26596.0,1248.715734,10852450.14968949,0.0
2020-01-22 09:00:00,8678.67,8688.99,8643.31,8686.28,1638.063198,1579687199999.0,14202673.24832292,16661.0,755.502917,6551044.2196312,0.0
2020-01-22 10:00:00,8684.56,8686.68,8651.0,8663.36,1303.479686,1579690799999.0,11301374.91639999,12565.0,616.193099,5342827.57599918,0.0
2020-01-22 11:00:00,8662.9,8670.49,8622.0,8659.87,1708.384236,1579694399999.0,14782032.70719026,16027.0,914.747021,7915482.67765254,0.0
2020-01-22 12:00:00,8659.0,8681.08,8641.34,8664.5,1183.327718,1579697999999.0,10252367.24908629,13004.0,621.024219,5380529.65666546,0.0
2020-01-22 13:00:00,8664.5,8669.7,8636.31,8645.0,1175.935457,1579701599999.0,10172708.89864697,14867.0,546.874109,4731163.9412914,0.0
2020-01-22 14:00:00,8645.01,8675.0,8636.97,8654.24,1441.089855,1579705199999.0,12478290.30302782,14677.0,733.598676,6352149.57707608,0.0
2020-01-22 15:00:00,8654.24,8669.42,8648.3,8655.37,786.412248,1579708799999.0,6809989.57224558,10675.0,336.627194,2915102.66238278,0.0
2020-01-22 16:00:00,8655.32,8710.45,8590.0,8686.43,3079.418103,1579712399999.0,26668817.38970601,28040.0,1572.801091,13631056.80338562,0.0
2020-01-22 17:00:00,8689.62,8701.07,8661.47,8692.7,1334.780925,1579715999999.0,11585564.08039498,15079.0,776.928726,6743701.05061513,0.0
2020-01-22 18:00:00,8692.7,8694.25,8636.72,8669.56,1057.065091,1579719599999.0,9164464.52041509,12298.0,517.346238,4485153.19128803,0.0
2020-01-22 19:00:00,8669.19,8674.38,8640.0,8670.39,792.695126,1579723199999.0,6865295.40557987,10451.0,350.359601,3034756.89193229,0.0
2020-01-22 20:00:00,8670.0,8674.26,8650.01,8666.32,500.692015,1579726799999.0,4336893.66679606,8086.0,276.695317,2396713.1716633,0.0
2020-01-22 21:00:00,8666.3,8673.63,8653.45,8661.0,472.81239,1579730399999.0,4096830.60671029,7777.0,257.368311,2230162.78103992,0.0
2020-01-22 22:00:00,8660.99,8676.34,8645.8,8657.32,438.391395,1579733999999.0,3797479.35644895,7747.0,256.015533,2217839.47511471,0.0
2020-01-22 23:00:00,8657.12,8686.22,8650.35,8682.36,757.609502,1579737599999.0,6568400.31995874,9250.0,492.626448,4272001.69387895,0.0
2020-01-23 00:00:00,8682.77,8691.81,8640.0,8662.58,872.925775,1579741199999.0,7562674.88975011,10422.0,478.05127,4142046.69443693,0.0
2020-01-23 01:00:00,8662.58,8666.47,8593.48,8599.96,1564.821558,1579744799999.0,13491499.05205818,14803.0,606.680754,5232758.56529749,0.0
2020-01-23 02:00:00,8599.26,8620.0,8568.26,8610.63,1981.267252,1579748399999.0,17029536.50506819,17455.0,848.236351,7292812.27833571,0.0
2020-01-23 03:00:00,8610.45,8615.77,8587.15,8597.23,1223.127511,1579751999999.0,10523934.90506876,10887.0,554.278012,4768927.86291415,0.0
2020-01-23 04:00:00,8598.0,8613.38,8577.88,8590.97,629.064655,1579755599999.0,5409101.95423523,8428.0,316.120892,2718369.01785591,0.0
2020-01-23 05:00:00,8590.4,8591.41,8502.82,8562.88,3208.439354,1579759199999.0,27411899.49988686,26337.0,1394.918861,11918657.55492401,0.0
2020-01-23 06:00:00,8562.88,8573.18,8502.0,8535.16,1577.91743,1579762799999.0,13471556.11726165,14346.0,762.549435,6509703.23923623,0.0
2020-01-23 07:00:00,8535.03,8604.78,8507.39,8581.75,1972.193948,1579766399999.0,16895099.09513628,17648.0,1003.345134,8595104.01477858,0.0
2020-01-23 08:00:00,8581.71,8624.51,8509.0,8511.0,2835.75621,1579769999999.0,24292200.09188737,24037.0,1430.725426,12259897.73356879,0.0
2020-01-23 09:00:00,8511.0,8518.17,8413.38,8440.84,5088.797524,1579773599999.0,43096870.42999992,43458.0,2441.210161,20673452.38998485,0.0
2020-01-23 10:00:00,8440.84,8459.45,8400.0,8445.0,2951.232358,1579777199999.0,24883988.45791194,29918.0,1515.092573,12778690.61592967,0.0
2020-01-23 11:00:00,8445.0,8475.0,8400.25,8423.0,1903.872346,1579780799999.0,16065520.97540574,18719.0,896.482289,7565484.82850389,0.0
2020-01-23 12:00:00,8422.98,8488.0,8381.91,8420.48,3274.262196,1579784399999.0,27595069.93226007,23675.0,1718.511621,14489424.31733439,0.0
2020-01-23 13:00:00,8421.51,8421.52,8333.0,8350.0,2923.495357,1579787999999.0,24479118.55917575,24405.0,1317.429921,11035578.90641399,0.0
2020-01-23 14:00:00,8350.0,8388.0,8326.0,8363.0,2322.299384,1579791599999.0,19401490.95700601,21231.0,1222.26835,10211197.21398438,0.0
2020-01-23 15:00:00,8363.0,8400.0,8344.89,8359.42,1842.691345,1579795199999.0,15434509.1306318,18304.0,825.931877,6918971.18706694,0.0
2020-01-23 16:00:00,8357.81,8371.0,8325.0,8354.71,2027.623223,1579798799999.0,16926928.52444363,22656.0,1067.90361,8915272.57785545,0.0
2020-01-23 17:00:00,8354.85,8380.0,8315.0,8325.75,1678.636819,1579802399999.0,14011889.24180205,21904.0,770.187723,6430814.70125046,0.0
2020-01-23 18:00:00,8325.28,8358.49,8306.39,8339.46,1606.446265,1579805999999.0,13382040.14006847,16585.0,777.569276,6478350.19375114,0.0
2020-01-23 19:00:00,8340.87,8380.0,8337.54,8370.98,1176.33197,1579809599999.0,9837753.59740637,14838.0,565.728513,4731390.05801849,0.0
2020-01-23 20:00:00,8369.9,8379.78,8345.79,8372.39,954.560373,1579813199999.0,7983737.50351927,11944.0,477.742135,3996088.39909948,0.0
2020-01-23 21:00:00,8372.49,8432.79,8366.62,8395.27,1864.790066,1579816799999.0,15680241.44291383,19978.0,981.585773,8252687.89131114,0.0
2020-01-23 22:00:00,8394.53,8445.0,8394.0,8402.74,1326.711288,1579820399999.0,11170990.10033033,17496.0,613.732148,5168304.87331656,0.0
2020-01-23 23:00:00,8403.53,8428.05,8354.18,8404.52,1358.68039,1579823999999.0,11391157.57210922,15331.0,701.430339,5881096.92524507,0.0
2020-01-24 00:00:00,8404.52,8419.86,8386.83,8409.0,955.211286,1579827599999.0,8025733.32651805,11212.0,488.544851,4104849.4331732,0.0
2020-01-24 01:00:00,8409.0,8418.87,8358.36,8360.06,849.407121,1579831199999.0,7118512.92236679,10900.0,436.139732,3655397.45962455,0.0
2020-01-24 02:00:00,8359.46,8368.37,8275.5,8300.76,2660.903482,1579834799999.0,22127889.12974784,27068.0,1240.139216,10316715.33739565,0.0
2020-01-24 03:00:00,8301.58,8354.8,8284.82,8320.57,1763.312732,1579838399999.0,14672272.54940512,14934.0,1064.204339,8855770.85730163,0.0
2020-01-24 04:00:00,8320.59,8347.82,8295.92,8306.74,1109.205734,1579841999999.0,9224178.38319085,11010.0,611.796189,5088102.1448697,0.0
2020-01-24 05:00:00,8307.86,8342.81,8304.86,8321.86,1026.066188,1579845599999.0,8540220.62028405,11158.0,503.833651,4194187.90168592,0.0
2020-01-24 06:00:00,8320.94,8350.0,8318.76,8345.66,779.822099,1579849199999.0,6500692.98804469,9752.0,433.606897,3614964.06800796,0.0
2020-01-24 07:00:00,8346.03,8353.91,8307.5,8340.0,1163.576236,1579852799999.0,9689750.39204129,11702.0,580.250801,4832576.88465734,0.0
2020-01-24 08:00:00,8338.53,8346.22,8315.95,8332.51,1152.413715,1579856399999.0,9599118.67042775,12312.0,552.152746,4599130.94798835,0.0
2020-01-24 09:00:00,8332.56,8338.95,8260.19,8260.23,2534.58295,1579859999999.0,21018425.46043722,24837.0,1221.619246,10132021.662691,0.0
2020-01-24 10:00:00,8260.2,8313.0,8238.99,8245.47,2352.89919,1579863599999.0,19462742.91951716,18545.0,1061.653218,8785949.28681574,0.0
2020-01-24 11:00:00,8245.45,8418.0,8238.0,8412.77,5247.520244,1579867199999.0,43819745.863708,40537.0,2811.116049,23470102.50204958,0.0
2020-01-24 12:00:00,8413.42,8459.99,8369.72,8439.1,3454.182112,1579870799999.0,29071885.92897528,30472.0,1797.340971,15130456.02981563,0.0
2020-01-24 13:00:00,8436.53,8480.0,8413.62,8466.27,1936.485916,1579874399999.0,16343605.17831268,18221.0,993.142212,8382552.43190468,0.0
2020-01-24 14:00:00,8466.89,8507.35,8441.56,8468.24,2470.625341,1579877999999.0,20943175.6805365,22433.0,1261.642229,10697117.23645141,0.0
2020-01-24 15:00:00,8468.52,8515.0,8440.91,8506.44,2111.125832,1579881599999.0,17907508.92786742,21308.0,1127.93695,9568221.05594286,0.0
2020-01-24 16:00:00,8507.8,8528.02,8458.62,8459.1,1943.890903,1579885199999.0,16498868.55550231,20011.0,1061.749638,9012403.94902151,0.0
2020-01-24 17:00:00,8459.1,8485.0,8445.14,8472.41,1194.245099,1579888799999.0,10111062.80244172,13300.0,562.971154,4765500.3353675,0.0
2020-01-24 18:00:00,8472.85,8503.72,8469.7,8485.75,1035.121808,1579892399999.0,8784324.39321588,12647.0,562.477305,4773416.95251832,0.0
2020-01-24 19:00:00,8485.54,8524.0,8477.25,8498.76,1291.505834,1579895999999.0,10983369.6616341,13315.0,706.851986,6011653.8050706,0.0
2020-01-24 20:00:00,8498.5,8519.75,8462.1,8486.63,1192.621836,1579899599999.0,10124362.42504135,13336.0,613.004158,5203945.50581614,0.0
2020-01-24 21:00:00,8486.63,8516.67,8475.68,8509.36,821.097383,1579903199999.0,6979721.44537766,9871.0,442.255535,3759335.05436071,0.0
2020-01-24 22:00:00,8508.84,8515.0,8428.51,8466.99,1644.483256,1579906799999.0,13912528.03563489,17263.0,734.189096,6213111.67895367,0.0
2020-01-24 23:00:00,8465.35,8474.48,8413.36,8439.0,997.223232,1579910399999.0,8414478.52981078,11127.0,424.871417,3584696.5932938,0.0
2020-01-25 00:00:00,8438.99,8451.26,8305.0,8309.5,2787.639922,1579913999999.0,23319042.6583181,26323.0,1123.078707,9399114.72115277,0.0
2020-01-25 01:00:00,8309.51,8332.96,8254.9,8286.29,2228.656092,1579917599999.0,18504795.27419666,21248.0,942.098348,7826055.72083712,0.0
2020-01-25 02:00:00,8286.27,8330.0,8286.27,8325.17,1051.647586,1579921199999.0,8736737.31972492,11200.0,562.352947,4672734.52488234,0.0
2020-01-25 03:00:00,8325.56,8349.0,8284.35,8297.62,1090.505855,1579924799999.0,9072966.81761263,11334.0,514.89576,4284686.84371786,0.0
2020-01-25 04:00:00,8298.08,8328.82,8282.25,8318.38,759.951839,1579928399999.0,6316921.78602611,9626.0,410.653672,3413394.79096871,0.0
2020-01-25 05:00:00,8318.25,8336.73,8287.26,8330.01,785.602411,1579931999999.0,6528190.83723239,10140.0,403.931341,3357174.56561463,0.0
2020-01-25 06:00:00,8330.0,8357.89,8318.51,8329.99,1043.204534,1579935599999.0,8697072.04438063,12128.0,621.807584,5184646.74565627,0.0
2020-01-25 07:00:00,8330.0,8345.73,8307.97,8316.2,828.284542,1579939199999.0,6898853.87224252,10816.0,434.169402,3615949.61709418,0.0
2020-01-25 08:00:00,8316.72,8382.97,8306.65,8362.46,1227.895239,1579942799999.0,10256790.58720289,13751.0,722.919871,6038503.6668514,0.0
2020-01-25 09:00:00,8362.46,8370.61,8332.0,8348.65,947.002823,1579946399999.0,7907339.96469182,11673.0,514.115467,4292785.1941058,0.0
2020-01-25 10:00:00,8348.65,8367.28,8311.0,8329.93,964.667649,1579949999999.0,8043590.4915345,11272.0,393.325874,3280457.47339098,0.0
2020-01-25 11:00:00,8329.79,8342.62,8312.0,8316.44,1145.041036,1579953599999.0,9532515.50371868,9761.0,624.60046,5199792.09744629,0.0
2020-01-25 12:00:00,8316.44,8339.42,8286.87,8292.31,938.456759,1579957199999.0,7801985.61320138,10745.0,453.375617,3770059.03783617,0.0
2020-01-25 13:00:00,8291.11,8358.94,8288.58,8324.26,1332.906104,1579960799999.0,11103836.59320464,12472.0,700.01881,5830846.65520315,0.0
2020-01-25 14:00:00,8324.26,8353.5,8315.82,8316.7,1019.007153,1579964399999.0,8495067.29701909,10119.0,596.617944,4974319.07161629,0.0
2020-01-25 15:00:00,8317.5,8339.54,8309.0,8335.14,719.454656,1579967999999.0,5990896.83943817,9480.0,374.880701,3121809.86003937,0.0
2020-01-25 16:00:00,8334.6,8358.01,8328.09,8349.65,766.96887,1579971599999.0,6399161.58033975,10848.0,399.526864,3333740.38379685,0.0
2020-01-25 17:00:00,8350.0,8362.75,8330.0,8339.84,592.359602,1579975199999.0,4944270.73991437,8786.0,316.916355,2645422.37683836,0.0
2020-01-25 18:00:00,8337.38,8345.0,8325.0,8341.03,483.22263,1579978799999.0,4028406.64460094,6818.0,251.071341,2093276.26473009,0.0
2020-01-25 19:00:00,8340.9,8375.0,8339.13,8362.91,800.656444,1579982399999.0,6692720.01364207,9422.0,543.398769,4542483.32778249,0.0
2020-01-25 20:00:00,8362.25,8374.1,8349.71,8368.25,567.065299,1579985999999.0,4742627.93818058,7934.0,287.040023,2400851.97949088,0.0
2020-01-25 21:00:00,8368.98,8420.0,8367.91,8391.0,1381.808178,1579989599999.0,11606359.86999791,14772.0,824.768498,6928092.98231758,0.0
2020-01-25 22:00:00,8391.0,8420.0,8346.04,8359.79,1260.923114,1579993199999.0,10575089.52610426,13378.0,655.251689,5497306.28297646,0.0
2020-01-25 23:00:00,8359.47,8386.8,8340.0,8340.58,798.229595,1579996799999.0,6674005.82337277,9072.0,405.936742,3394741.03992651,0.0
2020-01-26 00:00:00,8340.01,8341.78,8293.66,8325.95,1412.919076,1580000399999.0,11757350.2581991,14086.0,613.842737,5108131.54489607,0.0
2020-01-26 01:00:00,8326.49,8353.07,8319.61,8343.88,671.326984,1580003999999.0,5598261.68105868,8205.0,376.686331,3141451.69916595,0.0
2020-01-26 02:00:00,8343.9,8345.84,8321.1,8324.69,443.960226,1580007599999.0,3698679.78368105,6152.0,180.603521,1504664.6866705,0.0
2020-01-26 03:00:00,8324.77,8386.8,8322.74,8368.82,788.816567,1580011199999.0,6594562.1807355,10531.0,411.581059,3440670.61858925,0.0
2020-01-26 04:00:00,8368.21,8374.03,8350.0,8367.17,582.171201,1580014799999.0,4868762.37027265,7213.0,360.598676,3015893.51550573,0.0
2020-01-26 05:00:00,8367.11,8395.0,8364.89,8377.28,811.583701,1580018399999.0,6800414.46032581,7837.0,468.760159,3927337.69885417,0.0
2020-01-26 06:00:00,8378.21,8394.77,8343.2,8354.68,934.421596,1580021999999.0,7818456.79166733,10050.0,441.985435,3698660.68809953,0.0
2020-01-26 07:00:00,8356.24,8389.72,8343.32,8385.17,707.799283,1580025599999.0,5917935.38503126,9343.0,334.601376,2798367.68737051,0.0
2020-01-26 08:00:00,8384.85,8477.77,8382.48,8417.97,3058.498912,1580029199999.0,25777866.54530087,23983.0,1772.646253,14937709.02572651,0.0
2020-01-26 09:00:00,8417.2,8444.3,8392.96,8419.97,1296.77005,1580032799999.0,10916263.51915429,13405.0,611.330386,5146072.73927489,0.0
2020-01-26 10:00:00,8419.97,8463.69,8411.11,8446.55,1261.67906,1580036399999.0,10646763.22745696,13951.0,642.345217,5420404.26369235,0.0
2020-01-26 11:00:00,8446.54,8482.8,8431.38,8479.15,1338.392457,1580039999999.0,11322837.93488637,14724.0,709.571488,6003172.05840062,0.0
